thresold length_gain area_gain alpha budget solver time total_eca massifs_eca parcs_eca massifs_parcs_eca
3000.000 30.000 0.000 2000.000 95.000 naive_eca_dec_log=0_parallel=1 189 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 95.000 glutton_eca_inc_log=0_parallel=1 10623 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 95.000 glutton_eca_dec_log=0_parallel=1 892 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 17407 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 bogo_draws=0_log=0 0 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 naive_eca_inc_log=0_parallel=1 181 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 naive_eca_dec_log=0_parallel=1 184 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 glutton_eca_inc_log=0_parallel=1 10721 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 glutton_eca_dec_log=0_parallel=1 14 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 17378 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 5.000 bogo_draws=0_log=0 0 22614.767 16864.792 1752.746 3850.245
3000.000 30.000 0.500 2000.000 5.000 naive_eca_inc_log=0_parallel=1 181 22729.297 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 5.000 naive_eca_dec_log=0_parallel=1 185 22728.717 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 5.000 glutton_eca_inc_log=0_parallel=1 1122 22729.297 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 5.000 glutton_eca_dec_log=0_parallel=1 10544 22729.297 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 18459 22729.297 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 10.000 bogo_draws=0_log=0 0 22731.028 16864.792 1752.746 3850.282
3000.000 30.000 0.500 2000.000 10.000 naive_eca_inc_log=0_parallel=1 184 22976.491 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 10.000 naive_eca_dec_log=0_parallel=1 183 22976.491 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 10.000 glutton_eca_inc_log=0_parallel=1 1993 22976.491 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 10.000 glutton_eca_dec_log=0_parallel=1 10312 22976.491 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 19244 22976.491 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 15.000 bogo_draws=0_log=0 0 22880.313 16865.097 1752.848 3850.364
3000.000 30.000 0.500 2000.000 15.000 naive_eca_inc_log=0_parallel=1 191 23198.683 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 15.000 naive_eca_dec_log=0_parallel=1 177 23199.115 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 15.000 glutton_eca_inc_log=0_parallel=1 2787 23199.115 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 15.000 glutton_eca_dec_log=0_parallel=1 10106 23199.115 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 19658 23199.115 16864.549 1752.746 3850.229
3000.000 30.000 0.500 2000.000 20.000 bogo_draws=0_log=0 0 23056.380 16865.349 1752.848 3850.370
3000.000 30.000 0.500 2000.000 20.000 naive_eca_inc_log=0_parallel=1 182 23409.201 16864.598 1752.746 3850.824
3000.000 30.000 0.500 2000.000 20.000 naive_eca_dec_log=0_parallel=1 180 23409.201 16864.598 1752.746 3850.824
3000.000 30.000 0.500 2000.000 20.000 glutton_eca_inc_log=0_parallel=1 3600 23409.201 16864.598 1752.746 3850.824
3000.000 30.000 0.500 2000.000 20.000 glutton_eca_dec_log=0_parallel=1 9787 23409.201 16864.598 1752.746 3850.824
3000.000 30.000 0.500 2000.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 21015 23409.201 16864.598 1752.746 3850.824
3000.000 30.000 0.500 2000.000 25.000 bogo_draws=0_log=0 0 23204.949 16865.594 1752.848 3850.396
3000.000 30.000 0.500 2000.000 25.000 naive_eca_inc_log=0_parallel=1 184 23588.855 16865.074 1752.746 3851.243
3000.000 30.000 0.500 2000.000 25.000 naive_eca_dec_log=0_parallel=1 183 23589.311 16865.074 1752.746 3851.243
3000.000 30.000 0.500 2000.000 25.000 glutton_eca_inc_log=0_parallel=1 4375 23589.859 16865.074 1752.746 3851.243
3000.000 30.000 0.500 2000.000 25.000 glutton_eca_dec_log=0_parallel=1 9610 23589.859 16865.074 1752.746 3851.243
3000.000 30.000 0.500 2000.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 20846 23589.859 16865.074 1752.746 3851.243
3000.000 30.000 0.500 2000.000 30.000 bogo_draws=0_log=0 0 23371.882 16865.594 1752.848 3850.625
3000.000 30.000 0.500 2000.000 30.000 naive_eca_inc_log=0_parallel=1 183 23761.046 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 30.000 naive_eca_dec_log=0_parallel=1 197 23761.046 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 30.000 glutton_eca_inc_log=0_parallel=1 5050 23761.046 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 30.000 glutton_eca_dec_log=0_parallel=1 9186 23761.046 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 21522 23761.046 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 35.000 bogo_draws=0_log=0 0 23521.933 16865.594 1752.848 3850.625
3000.000 30.000 0.500 2000.000 35.000 naive_eca_inc_log=0_parallel=1 183 23921.240 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 35.000 naive_eca_dec_log=0_parallel=1 180 23921.517 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 35.000 glutton_eca_inc_log=0_parallel=1 5710 23921.517 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 35.000 glutton_eca_dec_log=0_parallel=1 8812 23921.517 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 22061 23921.517 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 40.000 bogo_draws=0_log=0 0 23676.425 16865.594 1752.848 3850.625
3000.000 30.000 0.500 2000.000 40.000 naive_eca_inc_log=0_parallel=1 180 24077.075 16866.058 1752.750 3851.472
3000.000 30.000 0.500 2000.000 40.000 naive_eca_dec_log=0_parallel=1 187 24074.624 16865.074 1752.765 3851.494
3000.000 30.000 0.500 2000.000 40.000 glutton_eca_inc_log=0_parallel=1 6362 24077.428 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 40.000 glutton_eca_dec_log=0_parallel=1 8388 24077.428 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 22325 24077.428 16865.074 1752.750 3851.472
3000.000 30.000 0.500 2000.000 45.000 bogo_draws=0_log=0 0 23797.599 16865.916 1752.848 3851.077
3000.000 30.000 0.500 2000.000 45.000 naive_eca_inc_log=0_parallel=1 182 24228.805 16866.058 1752.750 3851.472
3000.000 30.000 0.500 2000.000 45.000 naive_eca_dec_log=0_parallel=1 186 24228.236 16866.058 1752.765 3851.494
3000.000 30.000 0.500 2000.000 45.000 glutton_eca_inc_log=0_parallel=1 6912 24228.805 16866.058 1752.750 3851.472
3000.000 30.000 0.500 2000.000 45.000 glutton_eca_dec_log=0_parallel=1 7868 24228.805 16866.058 1752.750 3851.472
3000.000 30.000 0.500 2000.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 23087 24228.805 16866.058 1752.750 3851.472
3000.000 30.000 0.500 2000.000 50.000 bogo_draws=0_log=0 0 23950.391 16865.916 1752.852 3851.287
3000.000 30.000 0.500 2000.000 50.000 naive_eca_inc_log=0_parallel=1 187 24373.341 16866.129 1752.765 3851.580
3000.000 30.000 0.500 2000.000 50.000 naive_eca_dec_log=0_parallel=1 182 24373.454 16866.058 1752.765 3851.494
3000.000 30.000 0.500 2000.000 50.000 glutton_eca_inc_log=0_parallel=1 7471 24374.449 16866.058 1752.765 3851.494
3000.000 30.000 0.500 2000.000 50.000 glutton_eca_dec_log=0_parallel=1 7308 24374.449 16866.058 1752.765 3851.494
3000.000 30.000 0.500 2000.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 22976 24374.449 16866.058 1752.765 3851.494
3000.000 30.000 0.500 2000.000 55.000 bogo_draws=0_log=0 0 24095.704 16865.965 1752.852 3851.883
3000.000 30.000 0.500 2000.000 55.000 naive_eca_inc_log=0_parallel=1 184 24515.666 16866.129 1752.765 3851.580
3000.000 30.000 0.500 2000.000 55.000 naive_eca_dec_log=0_parallel=1 204 24516.030 16866.129 1752.765 3851.580
3000.000 30.000 0.500 2000.000 55.000 glutton_eca_inc_log=0_parallel=1 8040 24516.722 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 55.000 glutton_eca_dec_log=0_parallel=1 6727 24516.722 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 23465 24516.722 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 60.000 bogo_draws=0_log=0 0 24242.755 16866.441 1752.852 3852.349
3000.000 30.000 0.500 2000.000 60.000 naive_eca_inc_log=0_parallel=1 183 24655.155 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 60.000 naive_eca_dec_log=0_parallel=1 183 24656.225 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 60.000 glutton_eca_inc_log=0_parallel=1 8478 24656.288 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 60.000 glutton_eca_dec_log=0_parallel=1 6218 24656.288 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 24382 24656.288 16866.129 1752.765 3851.628
3000.000 30.000 0.500 2000.000 65.000 bogo_draws=0_log=0 0 24428.262 16866.441 1752.852 3852.349
3000.000 30.000 0.500 2000.000 65.000 naive_eca_inc_log=0_parallel=1 183 24791.859 16866.129 1752.765 3851.695
3000.000 30.000 0.500 2000.000 65.000 naive_eca_dec_log=0_parallel=1 179 24792.594 16866.129 1752.765 3851.695
3000.000 30.000 0.500 2000.000 65.000 glutton_eca_inc_log=0_parallel=1 8931 24793.232 16866.129 1752.765 3851.695
3000.000 30.000 0.500 2000.000 65.000 glutton_eca_dec_log=0_parallel=1 5647 24793.232 16866.129 1752.765 3851.695
3000.000 30.000 0.500 2000.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 24495 24793.232 16866.129 1752.765 3851.695
3000.000 30.000 0.500 2000.000 70.000 bogo_draws=0_log=0 0 24597.217 16866.441 1752.852 3852.349
3000.000 30.000 0.500 2000.000 70.000 naive_eca_inc_log=0_parallel=1 183 24924.276 16866.184 1752.765 3852.016
3000.000 30.000 0.500 2000.000 70.000 naive_eca_dec_log=0_parallel=1 186 24924.442 16866.129 1752.765 3851.728
3000.000 30.000 0.500 2000.000 70.000 glutton_eca_inc_log=0_parallel=1 9261 24924.442 16866.129 1752.765 3851.728
3000.000 30.000 0.500 2000.000 70.000 glutton_eca_dec_log=0_parallel=1 4891 24924.442 16866.129 1752.765 3851.728
3000.000 30.000 0.500 2000.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 24411 24924.442 16866.129 1752.765 3851.728
3000.000 30.000 0.500 2000.000 75.000 bogo_draws=0_log=0 0 24777.119 16866.549 1752.852 3852.407
3000.000 30.000 0.500 2000.000 75.000 naive_eca_inc_log=0_parallel=1 184 25051.875 16866.186 1752.765 3852.403
3000.000 30.000 0.500 2000.000 75.000 naive_eca_dec_log=0_parallel=1 197 25052.222 16866.186 1752.765 3852.413
3000.000 30.000 0.500 2000.000 75.000 glutton_eca_inc_log=0_parallel=1 9620 25052.222 16866.186 1752.765 3852.413
3000.000 30.000 0.500 2000.000 75.000 glutton_eca_dec_log=0_parallel=1 4211 25052.222 16866.186 1752.765 3852.413
3000.000 30.000 0.500 2000.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 24983 25052.222 16866.186 1752.765 3852.413
3000.000 30.000 0.500 2000.000 80.000 bogo_draws=0_log=0 0 24947.759 16866.549 1752.852 3852.474
3000.000 30.000 0.500 2000.000 80.000 naive_eca_inc_log=0_parallel=1 197 25176.765 16866.186 1752.765 3852.450
3000.000 30.000 0.500 2000.000 80.000 naive_eca_dec_log=0_parallel=1 189 25176.481 16866.186 1752.765 3852.450
3000.000 30.000 0.500 2000.000 80.000 glutton_eca_inc_log=0_parallel=1 9862 25176.765 16866.186 1752.765 3852.450
3000.000 30.000 0.500 2000.000 80.000 glutton_eca_dec_log=0_parallel=1 3411 25176.765 16866.186 1752.765 3852.450
3000.000 30.000 0.500 2000.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 25613 25176.765 16866.186 1752.765 3852.450
3000.000 30.000 0.500 2000.000 85.000 bogo_draws=0_log=0 0 25143.372 16866.549 1752.852 3852.474
3000.000 30.000 0.500 2000.000 85.000 naive_eca_inc_log=0_parallel=1 185 25290.888 16866.429 1752.867 3852.694
3000.000 30.000 0.500 2000.000 85.000 naive_eca_dec_log=0_parallel=1 179 25291.857 16866.429 1752.867 3852.694
3000.000 30.000 0.500 2000.000 85.000 glutton_eca_inc_log=0_parallel=1 10125 25291.857 16866.429 1752.867 3852.694
3000.000 30.000 0.500 2000.000 85.000 glutton_eca_dec_log=0_parallel=1 2595 25291.857 16866.429 1752.867 3852.694
3000.000 30.000 0.500 2000.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 26322 25291.857 16866.429 1752.867 3852.694
3000.000 30.000 0.500 2000.000 90.000 bogo_draws=0_log=0 0 25295.577 16866.549 1752.867 3852.496
3000.000 30.000 0.500 2000.000 90.000 naive_eca_inc_log=0_parallel=1 185 25396.345 16866.429 1752.867 3852.712
3000.000 30.000 0.500 2000.000 90.000 naive_eca_dec_log=0_parallel=1 183 25396.345 16866.429 1752.867 3852.712
3000.000 30.000 0.500 2000.000 90.000 glutton_eca_inc_log=0_parallel=1 10391 25396.345 16866.429 1752.867 3852.712
3000.000 30.000 0.500 2000.000 90.000 glutton_eca_dec_log=0_parallel=1 1804 25396.345 16866.429 1752.867 3852.712
3000.000 30.000 0.500 2000.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 26720 25396.345 16866.429 1752.867 3852.712
3000.000 30.000 0.500 2000.000 95.000 bogo_draws=0_log=0 0 25420.371 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 95.000 naive_eca_inc_log=0_parallel=1 188 25489.117 16866.901 1752.867 3852.776
3000.000 30.000 0.500 2000.000 95.000 naive_eca_dec_log=0_parallel=1 190 25489.242 16867.060 1752.867 3852.776
3000.000 30.000 0.500 2000.000 95.000 glutton_eca_inc_log=0_parallel=1 10644 25489.117 16866.901 1752.867 3852.776
3000.000 30.000 0.500 2000.000 95.000 glutton_eca_dec_log=0_parallel=1 891 25489.242 16867.060 1752.867 3852.776
3000.000 30.000 0.500 2000.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 26368 25489.242 16867.060 1752.867 3852.776
3000.000 30.000 0.500 2000.000 100.000 bogo_draws=0_log=0 0 25571.023 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 100.000 naive_eca_inc_log=0_parallel=1 179 25571.023 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 100.000 naive_eca_dec_log=0_parallel=1 180 25571.023 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 100.000 glutton_eca_inc_log=0_parallel=1 10666 25571.023 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 100.000 glutton_eca_dec_log=0_parallel=1 14 25571.023 16867.589 1752.867 3852.783
3000.000 30.000 0.500 2000.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 21320 25571.023 16867.589 1752.867 3852.783
3000.000 100.000 0.000 2000.000 5.000 bogo_draws=0_log=0 0 22468.527 16865.474 1752.746 3850.307
3000.000 100.000 0.000 2000.000 5.000 naive_eca_inc_log=0_parallel=1 197 22479.020 16870.009 1752.746 3856.265
3000.000 100.000 0.000 2000.000 5.000 naive_eca_dec_log=0_parallel=1 187 22479.020 16870.009 1752.746 3856.265
3000.000 100.000 0.000 2000.000 5.000 glutton_eca_inc_log=0_parallel=1 1099 22479.020 16870.009 1752.746 3856.265
3000.000 100.000 0.000 2000.000 5.000 glutton_eca_dec_log=0_parallel=1 10482 22479.020 16870.009 1752.746 3856.265
3000.000 100.000 0.000 2000.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 17655 22479.020 16870.009 1752.746 3856.265
3000.000 100.000 0.000 2000.000 10.000 bogo_draws=0_log=0 0 22469.035 16865.833 1752.746 3850.456
3000.000 100.000 0.000 2000.000 10.000 naive_eca_inc_log=0_parallel=1 180 22483.818 16873.819 1752.765 3857.233
3000.000 100.000 0.000 2000.000 10.000 naive_eca_dec_log=0_parallel=1 184 22484.149 16874.151 1752.765 3857.233
3000.000 100.000 0.000 2000.000 10.000 glutton_eca_inc_log=0_parallel=1 1985 22484.149 16874.151 1752.765 3857.233
3000.000 100.000 0.000 2000.000 10.000 glutton_eca_dec_log=0_parallel=1 10285 22484.149 16874.151 1752.765 3857.233
3000.000 100.000 0.000 2000.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 17930 22484.089 16873.903 1752.765 3857.420
3000.000 100.000 0.000 2000.000 15.000 bogo_draws=0_log=0 0 22470.849 16866.940 1753.134 3850.775
3000.000 100.000 0.000 2000.000 15.000 naive_eca_inc_log=0_parallel=1 187 22487.135 16875.638 1753.153 3858.343
3000.000 100.000 0.000 2000.000 15.000 naive_eca_dec_log=0_parallel=1 179 22487.022 16875.286 1753.153 3858.583
3000.000 100.000 0.000 2000.000 15.000 glutton_eca_inc_log=0_parallel=1 2811 22487.150 16875.451 1753.153 3858.546
3000.000 100.000 0.000 2000.000 15.000 glutton_eca_dec_log=0_parallel=1 10078 22487.150 16875.451 1753.153 3858.546
3000.000 100.000 0.000 2000.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 17682 22487.150 16875.451 1753.153 3858.546
3000.000 100.000 0.000 2000.000 20.000 bogo_draws=0_log=0 0 22472.032 16868.086 1753.134 3850.813
3000.000 100.000 0.000 2000.000 20.000 naive_eca_inc_log=0_parallel=1 186 22488.551 16876.501 1753.153 3858.897
3000.000 100.000 0.000 2000.000 20.000 naive_eca_dec_log=0_parallel=1 181 22488.660 16876.506 1753.208 3858.947
3000.000 100.000 0.000 2000.000 20.000 glutton_eca_inc_log=0_parallel=1 3597 22488.718 16876.506 1753.208 3859.005
3000.000 100.000 0.000 2000.000 20.000 glutton_eca_dec_log=0_parallel=1 9842 22488.718 16876.506 1753.208 3859.005
3000.000 100.000 0.000 2000.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 17739 22488.718 16876.506 1753.208 3859.005
3000.000 100.000 0.000 2000.000 25.000 bogo_draws=0_log=0 0 22472.609 16868.483 1753.134 3850.992
3000.000 100.000 0.000 2000.000 25.000 naive_eca_inc_log=0_parallel=1 180 22489.333 16876.506 1753.208 3859.620
3000.000 100.000 0.000 2000.000 25.000 naive_eca_dec_log=0_parallel=1 185 22489.408 16876.506 1753.208 3859.695
3000.000 100.000 0.000 2000.000 25.000 glutton_eca_inc_log=0_parallel=1 4392 22489.408 16876.506 1753.208 3859.695
3000.000 100.000 0.000 2000.000 25.000 glutton_eca_dec_log=0_parallel=1 9460 22489.408 16876.506 1753.208 3859.695
3000.000 100.000 0.000 2000.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 17803 22489.408 16876.506 1753.208 3859.695
3000.000 100.000 0.000 2000.000 30.000 bogo_draws=0_log=0 0 22473.588 16868.497 1753.134 3851.957
3000.000 100.000 0.000 2000.000 30.000 naive_eca_inc_log=0_parallel=1 184 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 30.000 naive_eca_dec_log=0_parallel=1 183 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 30.000 glutton_eca_inc_log=0_parallel=1 5054 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 30.000 glutton_eca_dec_log=0_parallel=1 9195 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 17661 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 35.000 bogo_draws=0_log=0 0 22473.588 16868.497 1753.134 3851.957
3000.000 100.000 0.000 2000.000 35.000 naive_eca_inc_log=0_parallel=1 180 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 35.000 naive_eca_dec_log=0_parallel=1 192 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 35.000 glutton_eca_inc_log=0_parallel=1 5775 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 35.000 glutton_eca_dec_log=0_parallel=1 8764 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 17731 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 40.000 bogo_draws=0_log=0 0 22473.588 16868.497 1753.134 3851.957
3000.000 100.000 0.000 2000.000 40.000 naive_eca_inc_log=0_parallel=1 184 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 40.000 naive_eca_dec_log=0_parallel=1 181 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 40.000 glutton_eca_inc_log=0_parallel=1 6354 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 40.000 glutton_eca_dec_log=0_parallel=1 8327 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 17587 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 45.000 bogo_draws=0_log=0 0 22476.862 16870.047 1753.134 3853.681
3000.000 100.000 0.000 2000.000 45.000 naive_eca_inc_log=0_parallel=1 190 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 45.000 naive_eca_dec_log=0_parallel=1 188 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 45.000 glutton_eca_inc_log=0_parallel=1 6882 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 45.000 glutton_eca_dec_log=0_parallel=1 7833 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 17681 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 50.000 bogo_draws=0_log=0 0 22478.040 16870.240 1753.153 3854.647
3000.000 100.000 0.000 2000.000 50.000 naive_eca_inc_log=0_parallel=1 192 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 50.000 naive_eca_dec_log=0_parallel=1 191 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 50.000 glutton_eca_inc_log=0_parallel=1 7434 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 50.000 glutton_eca_dec_log=0_parallel=1 7282 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 17597 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 55.000 bogo_draws=0_log=0 0 22480.225 16870.405 1753.153 3856.667
3000.000 100.000 0.000 2000.000 55.000 naive_eca_inc_log=0_parallel=1 181 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 55.000 naive_eca_dec_log=0_parallel=1 186 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 55.000 glutton_eca_inc_log=0_parallel=1 7997 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 55.000 glutton_eca_dec_log=0_parallel=1 6736 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 18124 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 60.000 bogo_draws=0_log=0 0 22483.321 16872.025 1753.165 3858.131
3000.000 100.000 0.000 2000.000 60.000 naive_eca_inc_log=0_parallel=1 183 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 60.000 naive_eca_dec_log=0_parallel=1 179 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 60.000 glutton_eca_inc_log=0_parallel=1 8443 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 60.000 glutton_eca_dec_log=0_parallel=1 6200 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 17635 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 65.000 bogo_draws=0_log=0 0 22483.345 16872.025 1753.165 3858.156
3000.000 100.000 0.000 2000.000 65.000 naive_eca_inc_log=0_parallel=1 179 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 65.000 naive_eca_dec_log=0_parallel=1 182 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 65.000 glutton_eca_inc_log=0_parallel=1 8906 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 65.000 glutton_eca_dec_log=0_parallel=1 5583 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 17740 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 70.000 bogo_draws=0_log=0 0 22483.345 16872.025 1753.165 3858.156
3000.000 100.000 0.000 2000.000 70.000 naive_eca_inc_log=0_parallel=1 193 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 70.000 naive_eca_dec_log=0_parallel=1 189 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 70.000 glutton_eca_inc_log=0_parallel=1 9263 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 70.000 glutton_eca_dec_log=0_parallel=1 4932 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 17663 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 75.000 bogo_draws=0_log=0 0 22484.201 16872.619 1753.165 3858.418
3000.000 100.000 0.000 2000.000 75.000 naive_eca_inc_log=0_parallel=1 186 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 75.000 naive_eca_dec_log=0_parallel=1 191 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 75.000 glutton_eca_inc_log=0_parallel=1 9629 22489.480 16876.511 1753.219 3859.749
3000.000 100.000 0.000 2000.000 75.000 glutton_eca_dec_log=0_parallel=1 4192 22489.480 16876.511 1753.219 3859.749
